ledger,operation_id,stage,synthetic,kind,module,call,estimator_class,pid,utc,n_rows,parameters,target_hash,wall_seconds,process_cpu_seconds,event,return_is_none
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,d7d31c56a1d44a4fa2a25ae679467c73,owner_fit_h1_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:07.365932+00:00,720,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",825b36f9f4837e15556f08934bb7e24549453416f3fc7e50f4cf37152185770c,0.008738699994864874,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,ba1a347102b34d7cb7d35fe2225eadf9,owner_fit_h1_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:07.379391+00:00,720,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",00cb5dd948c311c7db0eb195ce6c96bf59b4eab57635f228a3e5e23740f2ece6,0.008449700006167404,0.0,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,a145da1b23864c8eb3db73bb26a8ab54,owner_fit_h1_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:07.393390+00:00,720,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",6aededa2bf2d7d1f7c83fc7c90bfb06bd85d8c0dfa25863d8402ca97bb456714,0.008195699992938899,0.0,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,8ec2e99c9c5a4010815c6f4ab5942c61,owner_fit_h1_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:07.406794+00:00,720,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",555e5f00a89185423564b143df242a1c179e72b300ef6d00c1e659597a67715a,0.007875400013290346,0.0,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,9c31c2a810db4bc28c6975ad1647067e,owner_fit_h1_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:07.418819+00:00,720,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",6ad11e3d20db0f688b300cfba6a643340231041a2c735baacfb2387ee6d6b7ce,0.007662199990591034,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,313249fe450d493f8d3fabf9dd42dce1,owner_fit_h1_enbpi,True,calibrator_conformalize,mapie.regression.regression,conformalize,TimeSeriesRegressor,24432,2026-09-14T15:20:07.356717+00:00,700,"{'agg_function': 'mean', 'conformity_score': None, 'cv': 'BlockBootstrap(length=24, n_blocks=None, n_resamplings=5, overlapping=True,\n        random_state=42)', 'estimator': 'XGBRegressor(base_score=None, booster=None, callbacks=None,\n             colsample_bylevel=None, colsample_bynode=None,\n             colsample_bytree=0.8, device=None, early_stopping_rounds=None,\n             enable_categorical=False, eval_metric=None, feature_types=None,\n             feature_weights=None, gamma=None, grow_policy=None,\n             importance_type=None, interaction_constraints=None,\n             learning_rate=0.05, max_bin=None, max_cat_threshold=None,\n             max_cat_to_onehot=None, max_delta_step=None, max_depth=5,\n             max_leaves=None, min_child_weight=None, missing=nan,\n             monotone_constraints=None, multi_strategy=None, n_estimators=3,\n             n_jobs=1, num_parallel_tree=None, ...)', 'method': 'enbpi', 'n_jobs': 1, 'random_state': 42, 'verbose': 0}",307286e5e1e909f74b03ddc7eaeb4c75f46f5d825fbb57ffb9e586468955493f,0.07615930000611115,0.0625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,dc74498e0e3c43bcbfd000c2fee17fe9,owner_fit_h1_enbpi,True,enbpi_wrapper_fit,mapie.regression.regression,fit,TimeSeriesRegressor,24432,2026-09-14T15:20:07.340875+00:00,700,"{'agg_function': 'mean', 'conformity_score': None, 'cv': 'BlockBootstrap(length=24, n_blocks=None, n_resamplings=5, overlapping=True,\n        random_state=42)', 'estimator': 'XGBRegressor(base_score=None, booster=None, callbacks=None,\n             colsample_bylevel=None, colsample_bynode=None,\n             colsample_bytree=0.8, device=None, early_stopping_rounds=None,\n             enable_categorical=False, eval_metric=None, feature_types=None,\n             feature_weights=None, gamma=None, grow_policy=None,\n             importance_type=None, interaction_constraints=None,\n             learning_rate=0.05, max_bin=None, max_cat_threshold=None,\n             max_cat_to_onehot=None, max_delta_step=None, max_depth=5,\n             max_leaves=None, min_child_weight=None, missing=nan,\n             monotone_constraints=None, multi_strategy=None, n_estimators=3,\n             n_jobs=1, num_parallel_tree=None, ...)', 'method': 'enbpi', 'n_jobs': 1, 'random_state': 42, 'verbose': 0}",307286e5e1e909f74b03ddc7eaeb4c75f46f5d825fbb57ffb9e586468955493f,0.09455170000728685,0.09375,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,5d34b8455ddb415c9f5378168bfd4a4d,owner_cal_h1_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:07.550720+00:00,504,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",ec7aa539a19d1581d3dd1c9a499aaf5dc31c040b26e4697f14305e4a9c5f42d1,0.008286899988888763,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,5874e854fb504e6d92663a2991d8a6e6,owner_cal_h1_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:07.562612+00:00,504,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",5ac033dd793584c6bf0b29d087d415f5a762a571873b890cd9d3130c45df0aab,0.008637099992483854,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,aecfaa7757e14763899deddd0c06c2ff,owner_cal_h1_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:07.580886+00:00,504,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",755d3ba4ed8f2ec854b317991749a8656415aab50909431653af5f3e3f7bcbf5,0.00803260000247974,0.0,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,9e00ae1a746048ae9494403166809a37,owner_cal_h1_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:07.593303+00:00,504,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",ef8d2dd30ec148677ca444f3180a7b3fcd33aa372454e352d937ce5cd295271c,0.0074687000014819205,0.0,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,b8abbb2d80674525833b4ee6b3367a25,owner_cal_h1_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:07.605284+00:00,504,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",77e093f49a819b37ba406f00a8b3632cc861c7d5bb4035f72e1fa51c95adb287,0.0074650000024121255,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,20e126801e6c473a9cd9717546f894f9,owner_cal_h1_enbpi,True,calibrator_conformalize,mapie.regression.regression,conformalize,TimeSeriesRegressor,24432,2026-09-14T15:20:07.544353+00:00,500,"{'agg_function': 'mean', 'conformity_score': None, 'cv': 'BlockBootstrap(length=24, n_blocks=None, n_resamplings=5, overlapping=True,\n        random_state=42)', 'estimator': 'XGBRegressor(base_score=None, booster=None, callbacks=None,\n             colsample_bylevel=None, colsample_bynode=None,\n             colsample_bytree=0.8, device=None, early_stopping_rounds=None,\n             enable_categorical=False, eval_metric=None, feature_types=None,\n             feature_weights=None, gamma=None, grow_policy=None,\n             importance_type=None, interaction_constraints=None,\n             learning_rate=0.05, max_bin=None, max_cat_threshold=None,\n             max_cat_to_onehot=None, max_delta_step=None, max_depth=5,\n             max_leaves=None, min_child_weight=None, missing=nan,\n             monotone_constraints=None, multi_strategy=None, n_estimators=3,\n             n_jobs=1, num_parallel_tree=None, ...)', 'method': 'enbpi', 'n_jobs': 1, 'random_state': 42, 'verbose': 0}",018c23567de6c806d09283770bbe46629b6d35df123240d2bcb20762707f7fbd,0.07430209999438375,0.0625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,89217c736d534f49adec6b38f8644fdf,owner_fit_h3_cqr_l90,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:20:10.019411+00:00,700,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.05, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",c29b447cb9941db0ed5d6734beb236ea0131474a909d70a3855fb128852ac623,0.010784099999000318,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,f37d82e7cc354dc3a6651f0c8864e03e,owner_fit_h3_cqr_l90,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:20:10.029385+00:00,700,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.95, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",c29b447cb9941db0ed5d6734beb236ea0131474a909d70a3855fb128852ac623,0.010713299998315051,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,3df63b00dc0a4348b3bd22d0673f40ea,owner_fit_h3_cqr_l90,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:20:10.047765+00:00,700,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.5, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",c29b447cb9941db0ed5d6734beb236ea0131474a909d70a3855fb128852ac623,0.010891400001128204,0.0,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,1d7ca8b0dd4c46bd97cd4845cca8d955,owner_fit_h3_cqr_l90,True,cqr_wrapper_fit,mapie.regression.quantile_regression,fit,ConformalizedQuantileRegressor,24432,2026-09-14T15:20:10.014294+00:00,700,{},c29b447cb9941db0ed5d6734beb236ea0131474a909d70a3855fb128852ac623,0.04625689999375027,0.046875,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,74525429aade41d4ab62967102cdf9f3,owner_cal_h3_cqr_l90,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,_MapieQuantileRegressor,24432,2026-09-14T15:20:10.133038+00:00,500,"{'alpha': 0.1, 'cv': 'split', 'estimator': ""HistGradientBoostingRegressor(early_stopping=False, learning_rate=0.05,\n                              loss='quantile', max_iter=3, max_leaf_nodes=7,\n                              min_samples_leaf=10, random_state=42)"", 'method': 'quantile'}",623377c67b154fd52bfdc4e8609a262ec0cbdc16f5113a93a9cfc4b23e64e3e0,0.0028830999945057556,0.0,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,8f05f96f6b404e649584fb7ad1c702c8,owner_cal_h3_cqr_l90,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,ConformalizedQuantileRegressor,24432,2026-09-14T15:20:10.131766+00:00,500,{},623377c67b154fd52bfdc4e8609a262ec0cbdc16f5113a93a9cfc4b23e64e3e0,0.005326699989382178,0.0,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,8cff2bc14e1f42dba286aaf162fb31f6,owner_fit_h3_cqr_l95,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:20:11.132661+00:00,700,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.025, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",c29b447cb9941db0ed5d6734beb236ea0131474a909d70a3855fb128852ac623,0.014960699991206639,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,60e710b6dcfb429c93e51e24b45bb45c,owner_fit_h3_cqr_l95,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:20:11.153187+00:00,700,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.975, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",c29b447cb9941db0ed5d6734beb236ea0131474a909d70a3855fb128852ac623,0.01233959999808576,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,9d5a83455b4841c1b9714df8a7df1979,owner_fit_h3_cqr_l95,True,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,24432,2026-09-14T15:20:11.169349+00:00,700,"{'categorical_features': 'warn', 'early_stopping': False, 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 3, 'max_leaf_nodes': 7, 'min_samples_leaf': 10, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.5, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",c29b447cb9941db0ed5d6734beb236ea0131474a909d70a3855fb128852ac623,0.011767200005124323,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,93de9ee762ef45eb911fb25896a61025,owner_fit_h3_cqr_l95,True,cqr_wrapper_fit,mapie.regression.quantile_regression,fit,ConformalizedQuantileRegressor,24432,2026-09-14T15:20:11.127731+00:00,700,{},c29b447cb9941db0ed5d6734beb236ea0131474a909d70a3855fb128852ac623,0.055037300000549294,0.046875,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,3b075636966747ddbce50b7f8367eb1d,owner_cal_h3_cqr_l95,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,_MapieQuantileRegressor,24432,2026-09-14T15:20:11.260953+00:00,500,"{'alpha': 0.05, 'cv': 'split', 'estimator': ""HistGradientBoostingRegressor(early_stopping=False, learning_rate=0.05,\n                              loss='quantile', max_iter=3, max_leaf_nodes=7,\n                              min_samples_leaf=10, random_state=42)"", 'method': 'quantile'}",623377c67b154fd52bfdc4e8609a262ec0cbdc16f5113a93a9cfc4b23e64e3e0,0.004836600011913106,0.0,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,0610913353964eef9ecba0763efe1ad3,owner_cal_h3_cqr_l95,True,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,ConformalizedQuantileRegressor,24432,2026-09-14T15:20:11.260953+00:00,500,{},623377c67b154fd52bfdc4e8609a262ec0cbdc16f5113a93a9cfc4b23e64e3e0,0.008637300008558668,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,b650df6fc1904622853f88d77046f20c,owner_fit_h3_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:12.271732+00:00,700,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",c29b447cb9941db0ed5d6734beb236ea0131474a909d70a3855fb128852ac623,0.00948959999368526,0.015625,returned,False
smart_building_conformal/outputs/conditional_context005/regression_fixture_repository_v4/run/operations.jsonl,ee90d9b6e097416588cbf1ec15f76eeb,owner_fit_h3_enbpi,True,xgboost_estimator_fit,xgboost.sklearn,fit,XGBRegressor,24432,2026-09-14T15:20:12.289837+00:00,720,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'device': None, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'feature_types': None, 'feature_weights': None, 'gamma': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.05, 'max_bin': None, 'max_cat_threshold': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 5, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'multi_strategy': None, 'n_estimators': 3, 'n_jobs': 1, 'num_parallel_tree': None, 'random_state': 42, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': 'hist', 'validate_parameters': None, 'verbosity': None}",793438489a8d2d1d8def80b7a1ef3aa46366e05c22fa957d06ec143f2b0757c8,0.008419599995249882,0.015625,returned,False
