phase,dataset,horizon,outer_fold,scheme,role,group_id,n,origin_min,origin_max,target_min,target_max,membership_sha256
after,bdg2,1,2,chronological,refit_train,Lamb_assembly_Cesar,5203,2016-01-07 23:00:00,2016-08-12 00:00:00,2016-01-08 00:00:00,2016-08-12 01:00:00,b2a91a3170bbd19d063c5afc0eace4079df3852a0f6fe13ebd55a321de2c84b7
after,bdg2,1,2,chronological,refit_train,Moose_education_Ricardo,5195,2016-01-07 23:00:00,2016-08-12 00:00:00,2016-01-08 00:00:00,2016-08-12 01:00:00,d064ceef861dc3a1d8cdb2d4612efec0563aabf7273a7d8e6481a0ab35eaf9a1
after,bdg2,1,2,chronological,refit_train,Mouse_health_Estela,5206,2016-01-07 23:00:00,2016-08-12 00:00:00,2016-01-08 00:00:00,2016-08-12 01:00:00,f2a7a7401b2c7a08f24eff1022babed9963e57371059c984ee996f90c6466207
after,bdg2,1,2,chronological,refit_train,Mouse_health_Justin,5206,2016-01-07 23:00:00,2016-08-12 00:00:00,2016-01-08 00:00:00,2016-08-12 01:00:00,55023595210d4b6713b8cd39615437aa970047a8bb42bfc7b0d85cdb15b9dfc4
after,bdg2,1,2,chronological,refit_calibration,Eagle_assembly_Benny,1737,2016-08-12 03:00:00,2016-10-23 11:00:00,2016-08-12 04:00:00,2016-10-23 12:00:00,fbc90ba09edd5d2905e0348d44282befbaa7bc90254fb7dcf9047b2065026775
after,bdg2,1,2,chronological,refit_calibration,Eagle_assembly_Ian,1737,2016-08-12 03:00:00,2016-10-23 11:00:00,2016-08-12 04:00:00,2016-10-23 12:00:00,fbeeb978453c1f430b08665719a1d3c6858d4edef583478c80af5871ff1b9068
after,bdg2,1,2,chronological,refit_calibration,Fox_education_Henrietta,1737,2016-08-12 03:00:00,2016-10-23 11:00:00,2016-08-12 04:00:00,2016-10-23 12:00:00,5574a0173c0eb9ae3e95cdac5f80ec76053b4264f770a139527f60ce37dc2343
after,bdg2,1,2,chronological,refit_calibration,Hog_assembly_Colette,1737,2016-08-12 03:00:00,2016-10-23 11:00:00,2016-08-12 04:00:00,2016-10-23 12:00:00,307c0c0b726d8f767f89dc3da60a1f96ad33cefc4c357a6c39b251300875c320
after,bdg2,1,2,chronological,refit_calibration,Hog_assembly_Dona,1737,2016-08-12 03:00:00,2016-10-23 11:00:00,2016-08-12 04:00:00,2016-10-23 12:00:00,57161551be31ce1a33d5ed2e564c40f29de69ba392cc70115450e563a841b583
after,bdg2,1,2,chronological,refit_calibration,Lamb_assembly_Bertie,1737,2016-08-12 03:00:00,2016-10-23 11:00:00,2016-08-12 04:00:00,2016-10-23 12:00:00,cd31c1cf0ae9728665a891377d60522844c88561df519af6b03112513e7a8759
after,bdg2,1,2,chronological,refit_calibration,Lamb_assembly_Cesar,1737,2016-08-12 03:00:00,2016-10-23 11:00:00,2016-08-12 04:00:00,2016-10-23 12:00:00,05e5f63db708d94a23e2fa385da4545076b113d01d09ac564556ff79d5bc10ac
after,bdg2,1,2,chronological,refit_calibration,Moose_education_Ricardo,1737,2016-08-12 03:00:00,2016-10-23 11:00:00,2016-08-12 04:00:00,2016-10-23 12:00:00,c9149a7a1c6bde862ff4dfb004666454357d29dda6ae55c2cebe93919887da81
after,bdg2,1,2,chronological,refit_calibration,Mouse_health_Estela,1737,2016-08-12 03:00:00,2016-10-23 11:00:00,2016-08-12 04:00:00,2016-10-23 12:00:00,8a1f90b3b2a779a5b39f4f751fc6503b44f9de42e1ec57a235b4380edb7c900f
after,bdg2,1,2,chronological,refit_calibration,Mouse_health_Justin,1737,2016-08-12 03:00:00,2016-10-23 11:00:00,2016-08-12 04:00:00,2016-10-23 12:00:00,7b4b232d1ce7181ccf156904044563dbc0d5c42b704960ca302d4dfd6fd8bf5e
after,bdg2,1,2,chronological,outer_test,Eagle_assembly_Benny,3475,2016-10-23 13:00:00,2017-03-17 07:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00,aadb3b7e0526e5f6e91d903f4388ec7dc9d9cfc0203d9dd3fd934ea83b86dde4
after,bdg2,1,2,chronological,outer_test,Eagle_assembly_Ian,3475,2016-10-23 13:00:00,2017-03-17 07:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00,093784dbdfb15a1d7f982f20f70da66837192d4f8449c8c5560e232d96fb15cd
after,bdg2,1,2,chronological,outer_test,Fox_education_Henrietta,3475,2016-10-23 13:00:00,2017-03-17 07:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00,ebdba9aab7b3c88d0dd8bf9b8875c35b762b40cbcb67723865fd31ceb93946c7
after,bdg2,1,2,chronological,outer_test,Hog_assembly_Colette,3475,2016-10-23 13:00:00,2017-03-17 07:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00,dd98427022a748c75c46ad1f5d52083fec27925d6761e6304a6fb9bb3becb999
after,bdg2,1,2,chronological,outer_test,Hog_assembly_Dona,3475,2016-10-23 13:00:00,2017-03-17 07:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00,f3207e8ad6e2dc2bf903d09c82a85be9ab88f8b813bfb8cc0ca370c4ae606d38
after,bdg2,1,2,chronological,outer_test,Lamb_assembly_Bertie,3475,2016-10-23 13:00:00,2017-03-17 07:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00,3f04a36ece5e08726c988c24f626e41aea289cecdef0f3c5d1910ef889688a44
after,bdg2,1,2,chronological,outer_test,Lamb_assembly_Cesar,3475,2016-10-23 13:00:00,2017-03-17 07:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00,fec6dab345f3b086f29a73f8773097c79eda25847e08b722d1d182d2e4840745
after,bdg2,1,2,chronological,outer_test,Moose_education_Ricardo,3457,2016-10-23 13:00:00,2017-03-17 07:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00,3e56e657947aaac51a07d7274c857c05f4c2c8a09c8af5e1b0a439954ab633bb
after,bdg2,1,2,chronological,outer_test,Mouse_health_Estela,3475,2016-10-23 13:00:00,2017-03-17 07:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00,277062823ca1539f8f61e821a8c822a1491d318d0d74ea44f71ecec35052615f
after,bdg2,1,2,chronological,outer_test,Mouse_health_Justin,3475,2016-10-23 13:00:00,2017-03-17 07:00:00,2016-10-23 14:00:00,2017-03-17 08:00:00,efbf6ca2cf7b8b6efff980596ca67920a3a14a9863b8190d883498d2c0ce1553
after,bdg2,3,0,chronological,inner_train,Eagle_assembly_Benny,6940,2016-01-07 21:00:00,2016-10-23 04:00:00,2016-01-08 00:00:00,2016-10-23 07:00:00,b0d4a3118796abd1465489cf7aee68538077ef1abdf5c51d916e16ce340d252a
after,bdg2,3,0,chronological,inner_train,Eagle_assembly_Ian,6940,2016-01-07 21:00:00,2016-10-23 04:00:00,2016-01-08 00:00:00,2016-10-23 07:00:00,812ac580ff4dbaca567fc52002472651f97a152f225461d8ce6cbf565edfee77
after,bdg2,3,0,chronological,inner_train,Fox_education_Henrietta,6944,2016-01-07 21:00:00,2016-10-23 04:00:00,2016-01-08 00:00:00,2016-10-23 07:00:00,0acc844499aeb834cd04ab4566fe7920906f28b6830109c7ffe806783086bc74
after,bdg2,3,0,chronological,inner_train,Hog_assembly_Colette,6944,2016-01-07 21:00:00,2016-10-23 04:00:00,2016-01-08 00:00:00,2016-10-23 07:00:00,69a79e3189110686c6ffdee6256d19f6d05998ff5de32b179897b1ec9f5b685c
after,bdg2,3,0,chronological,inner_train,Hog_assembly_Dona,6944,2016-01-07 21:00:00,2016-10-23 04:00:00,2016-01-08 00:00:00,2016-10-23 07:00:00,673fd47086db838d8f5ea52be9fca7e518411f2f7c46c9eee62d259351617900
after,bdg2,3,0,chronological,inner_train,Lamb_assembly_Bertie,6937,2016-01-07 21:00:00,2016-10-23 04:00:00,2016-01-08 00:00:00,2016-10-23 07:00:00,521656a34e3eabfe36ed6cb89c736d1fa87518e302335750a1201087315f7835
after,bdg2,3,0,chronological,inner_train,Lamb_assembly_Cesar,6937,2016-01-07 21:00:00,2016-10-23 04:00:00,2016-01-08 00:00:00,2016-10-23 07:00:00,e0212f680346cda1df57177457cd6cca9b3c1a29cb94ca19a179ca2b92b54171
after,bdg2,3,0,chronological,inner_train,Moose_education_Ricardo,6929,2016-01-07 21:00:00,2016-10-23 04:00:00,2016-01-08 00:00:00,2016-10-23 07:00:00,21f204baddcfdd8b622869dfe3371fb7511a8f823370a62f24a7fde8d58813b5
after,bdg2,3,0,chronological,inner_train,Mouse_health_Estela,6940,2016-01-07 21:00:00,2016-10-23 04:00:00,2016-01-08 00:00:00,2016-10-23 07:00:00,fb7a81e80eae108f5b7125babcd5d8cf78b9672266d24e0d582b12cada0c4cde
after,bdg2,3,0,chronological,inner_train,Mouse_health_Justin,6940,2016-01-07 21:00:00,2016-10-23 04:00:00,2016-01-08 00:00:00,2016-10-23 07:00:00,e7e7421cc578cc133759f219e739403da4d525d52e6a35a5fc4c82ec2fd59949
after,bdg2,3,0,chronological,inner_calib,Eagle_assembly_Benny,3472,2016-10-23 08:00:00,2017-03-16 23:00:00,2016-10-23 11:00:00,2017-03-17 02:00:00,5e1f8f5e71ff85ff8a8a716863c41c3b7664f6dfcd07d2ffed31a81f1a0a5a26
after,bdg2,3,0,chronological,inner_calib,Eagle_assembly_Ian,3472,2016-10-23 08:00:00,2017-03-16 23:00:00,2016-10-23 11:00:00,2017-03-17 02:00:00,190300c257e3a2ccd4d27fb1bd6945dc2ea4a97a6d0052d999983c49706fd724
after,bdg2,3,0,chronological,inner_calib,Fox_education_Henrietta,3472,2016-10-23 08:00:00,2017-03-16 23:00:00,2016-10-23 11:00:00,2017-03-17 02:00:00,9e56e87db50f1bbe3dcc406bb5844b41418911e94b9a14540ae5b96fbafd536f
after,bdg2,3,0,chronological,inner_calib,Hog_assembly_Colette,3472,2016-10-23 08:00:00,2017-03-16 23:00:00,2016-10-23 11:00:00,2017-03-17 02:00:00,81933b4f77df9e2b5deb2bf826bd578993d0854111c2995545fa70902dd1127c
after,bdg2,3,0,chronological,inner_calib,Hog_assembly_Dona,3472,2016-10-23 08:00:00,2017-03-16 23:00:00,2016-10-23 11:00:00,2017-03-17 02:00:00,6682d3262ea50c6f0ceed9336de20a9be46c75f1b5e32384499bd48022ac3aed
after,bdg2,3,0,chronological,inner_calib,Lamb_assembly_Bertie,3472,2016-10-23 08:00:00,2017-03-16 23:00:00,2016-10-23 11:00:00,2017-03-17 02:00:00,9bf0f2d3bf6a6df42afdfea64d5352826a1fc2e183fe347554c919661357ebc3
after,bdg2,3,0,chronological,inner_calib,Lamb_assembly_Cesar,3472,2016-10-23 08:00:00,2017-03-16 23:00:00,2016-10-23 11:00:00,2017-03-17 02:00:00,959e2c26af0a114ebe83bd0d8a31b8a127bc9e7913a6c2fbbc709f2f70af222b
after,bdg2,3,0,chronological,inner_calib,Moose_education_Ricardo,3454,2016-10-23 08:00:00,2017-03-16 23:00:00,2016-10-23 11:00:00,2017-03-17 02:00:00,1a88b0fc0ba4f0f70010979449c5512f3552c09a6fc836935c15326a09093ed7
after,bdg2,3,0,chronological,inner_calib,Mouse_health_Estela,3472,2016-10-23 08:00:00,2017-03-16 23:00:00,2016-10-23 11:00:00,2017-03-17 02:00:00,41d1c87fa709f559f7ab82835fd42ac779b2a4f26a981e254d45667d10cb5bda
after,bdg2,3,0,chronological,inner_calib,Mouse_health_Justin,3472,2016-10-23 08:00:00,2017-03-16 23:00:00,2016-10-23 11:00:00,2017-03-17 02:00:00,be17acd14b0ab7cb3f48faceaf89704e16cbe8b78c4d32628da909d41f13a9c3
after,bdg2,3,0,chronological,inner_select,Eagle_assembly_Benny,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,9159baf773f1fad345f29f28dc0c88e8117e63bcee3c012bc4b4d9f3430a228f
after,bdg2,3,0,chronological,inner_select,Eagle_assembly_Ian,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,4ea4a5318c80450e4ef843bc6c794e6ed3b09a8fe287e0a11c369687496471cc
after,bdg2,3,0,chronological,inner_select,Fox_education_Henrietta,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,a37303f34cbe45f0a232c7f14099be3f10a728b093cd2728877b20c57c6b2882
after,bdg2,3,0,chronological,inner_select,Hog_assembly_Colette,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,79decc08f4a2444467e411dcdb41949869fee21778ec95839a26389d30f61927
after,bdg2,3,0,chronological,inner_select,Hog_assembly_Dona,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,f9022134e6e6fbaae472547cec38f999bb1326b765cfc272ec88c9cf9fd67b49
after,bdg2,3,0,chronological,inner_select,Lamb_assembly_Bertie,3473,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,514dd69bba688eead7f4c1dd7e160157365a8627a7bc24b1bed6fd2c23333401
after,bdg2,3,0,chronological,inner_select,Lamb_assembly_Cesar,3473,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,6a030d514425353473f5d3998ccef28838a1a464e570a8884f6a6a904ec5d176
after,bdg2,3,0,chronological,inner_select,Moose_education_Ricardo,3371,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,d17065c47f370f128c946835f73c63a6d0eb0525213692ef224c8125571775ea
after,bdg2,3,0,chronological,inner_select,Mouse_health_Estela,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,d7805ef118b765765dc3e501f24f4d161c9c9bb550e83a5289640ae9eef05723
after,bdg2,3,0,chronological,inner_select,Mouse_health_Justin,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,7d372e907098f54587b14d687209858019ebad4bddc9cea0fef50699fff6e7fd
after,bdg2,3,0,chronological,refit_train,Eagle_assembly_Benny,10415,2016-01-07 21:00:00,2017-03-16 23:00:00,2016-01-08 00:00:00,2017-03-17 02:00:00,8f2e773a59b3b65ddf6866359bd12a5237a3a86bd9f77dce7c5cb5612ac8e84c
after,bdg2,3,0,chronological,refit_train,Eagle_assembly_Ian,10415,2016-01-07 21:00:00,2017-03-16 23:00:00,2016-01-08 00:00:00,2017-03-17 02:00:00,4e529a856c50a50a8139e10f35c7f8e43ae727194178b781368c96c51e35aedb
after,bdg2,3,0,chronological,refit_train,Fox_education_Henrietta,10419,2016-01-07 21:00:00,2017-03-16 23:00:00,2016-01-08 00:00:00,2017-03-17 02:00:00,98b792aa2f10c0697bdd1c362c07bfd712c2e0f7432315e346aa1a84a2629168
after,bdg2,3,0,chronological,refit_train,Hog_assembly_Colette,10419,2016-01-07 21:00:00,2017-03-16 23:00:00,2016-01-08 00:00:00,2017-03-17 02:00:00,8ef7746286456707fd53612d4cfbe92d3e1aaa2848d337adf093fd9ed7842970
after,bdg2,3,0,chronological,refit_train,Hog_assembly_Dona,10419,2016-01-07 21:00:00,2017-03-16 23:00:00,2016-01-08 00:00:00,2017-03-17 02:00:00,6107a4b03e498a585523f52725c2663eb75a41ebb8a38b7cc59e991d8881ef80
after,bdg2,3,0,chronological,refit_train,Lamb_assembly_Bertie,10412,2016-01-07 21:00:00,2017-03-16 23:00:00,2016-01-08 00:00:00,2017-03-17 02:00:00,46b865658ff792edf80cbceedd96386b651317a65606e7913ce515849dbcd6f0
after,bdg2,3,0,chronological,refit_train,Lamb_assembly_Cesar,10412,2016-01-07 21:00:00,2017-03-16 23:00:00,2016-01-08 00:00:00,2017-03-17 02:00:00,99da1c3b26f85ede4396a6d85a18d013d929157534cca7963c28d4cbacc64ac8
after,bdg2,3,0,chronological,refit_train,Moose_education_Ricardo,10386,2016-01-07 21:00:00,2017-03-16 23:00:00,2016-01-08 00:00:00,2017-03-17 02:00:00,196c1e31450f1808ba06afe87aaf09489251c819246ba7e24887198e2555ebf2
after,bdg2,3,0,chronological,refit_train,Mouse_health_Estela,10415,2016-01-07 21:00:00,2017-03-16 23:00:00,2016-01-08 00:00:00,2017-03-17 02:00:00,4f21bcc3176c288dcde5241f9e28e124d6382eab6e04624301b0fe4a34f2e27d
after,bdg2,3,0,chronological,refit_train,Mouse_health_Justin,10415,2016-01-07 21:00:00,2017-03-16 23:00:00,2016-01-08 00:00:00,2017-03-17 02:00:00,de296a585391cb652e83c968b3f9ee4e6ca507b9ab67503cd6509f16165c1ed1
after,bdg2,3,0,chronological,refit_calibration,Eagle_assembly_Benny,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,9159baf773f1fad345f29f28dc0c88e8117e63bcee3c012bc4b4d9f3430a228f
after,bdg2,3,0,chronological,refit_calibration,Eagle_assembly_Ian,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,4ea4a5318c80450e4ef843bc6c794e6ed3b09a8fe287e0a11c369687496471cc
after,bdg2,3,0,chronological,refit_calibration,Fox_education_Henrietta,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,a37303f34cbe45f0a232c7f14099be3f10a728b093cd2728877b20c57c6b2882
after,bdg2,3,0,chronological,refit_calibration,Hog_assembly_Colette,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,79decc08f4a2444467e411dcdb41949869fee21778ec95839a26389d30f61927
after,bdg2,3,0,chronological,refit_calibration,Hog_assembly_Dona,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,f9022134e6e6fbaae472547cec38f999bb1326b765cfc272ec88c9cf9fd67b49
after,bdg2,3,0,chronological,refit_calibration,Lamb_assembly_Bertie,3473,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,514dd69bba688eead7f4c1dd7e160157365a8627a7bc24b1bed6fd2c23333401
after,bdg2,3,0,chronological,refit_calibration,Lamb_assembly_Cesar,3473,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,6a030d514425353473f5d3998ccef28838a1a464e570a8884f6a6a904ec5d176
after,bdg2,3,0,chronological,refit_calibration,Moose_education_Ricardo,3371,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,d17065c47f370f128c946835f73c63a6d0eb0525213692ef224c8125571775ea
after,bdg2,3,0,chronological,refit_calibration,Mouse_health_Estela,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,d7805ef118b765765dc3e501f24f4d161c9c9bb550e83a5289640ae9eef05723
after,bdg2,3,0,chronological,refit_calibration,Mouse_health_Justin,3474,2017-03-17 04:00:00,2017-08-08 21:00:00,2017-03-17 07:00:00,2017-08-09 00:00:00,7d372e907098f54587b14d687209858019ebad4bddc9cea0fef50699fff6e7fd
after,bdg2,3,0,chronological,outer_test,Eagle_assembly_Benny,3476,2017-08-09 01:00:00,2017-12-31 20:00:00,2017-08-09 04:00:00,2017-12-31 23:00:00,d715aa1c29692c46001269bafac357c16f205a19392afe158ea83816d39a651d
after,bdg2,3,0,chronological,outer_test,Eagle_assembly_Ian,3476,2017-08-09 01:00:00,2017-12-31 20:00:00,2017-08-09 04:00:00,2017-12-31 23:00:00,3f2ed721ccef332357dd0a9158d9b462041eb11493190ce23361daa9c282d1db
after,bdg2,3,0,chronological,outer_test,Fox_education_Henrietta,3476,2017-08-09 01:00:00,2017-12-31 20:00:00,2017-08-09 04:00:00,2017-12-31 23:00:00,624f5284a7273261827c60ed6035f35a9421f62eef2b08fb9bbac513953de3aa
after,bdg2,3,0,chronological,outer_test,Hog_assembly_Colette,3476,2017-08-09 01:00:00,2017-12-31 20:00:00,2017-08-09 04:00:00,2017-12-31 23:00:00,8c4bc2458867448b6f77c9a4db7f09bf78b1b93eb338cf68d7a6b4912ffe7a81
after,bdg2,3,0,chronological,outer_test,Hog_assembly_Dona,3476,2017-08-09 01:00:00,2017-12-31 20:00:00,2017-08-09 04:00:00,2017-12-31 23:00:00,f0d8f91dc5964ab7897c66d7a76631fd9562aff5365766bbed536abaabe16e4d
after,bdg2,3,0,chronological,outer_test,Lamb_assembly_Bertie,3476,2017-08-09 01:00:00,2017-12-31 20:00:00,2017-08-09 04:00:00,2017-12-31 23:00:00,8d3fdf0e7e65cc283d7866497ad25b03fe7f43a58c0af6f70e45b7f540b761ce
after,bdg2,3,0,chronological,outer_test,Lamb_assembly_Cesar,3476,2017-08-09 01:00:00,2017-12-31 20:00:00,2017-08-09 04:00:00,2017-12-31 23:00:00,1e7bb3cbfe0f008cffe2efcf01bef0c02bc87d93a826489e70ab86c22793cfa8
after,bdg2,3,0,chronological,outer_test,Moose_education_Ricardo,3236,2017-08-09 01:00:00,2017-12-31 20:00:00,2017-08-09 04:00:00,2017-12-31 23:00:00,0ec9ba13d0eeec4ac47222f9130d8ecde6e7a9d66f3002defb3827818a33236b
after,bdg2,3,0,chronological,outer_test,Mouse_health_Estela,3476,2017-08-09 01:00:00,2017-12-31 20:00:00,2017-08-09 04:00:00,2017-12-31 23:00:00,2d2286a048c529734a4e8612acd0380519a8e0c63db2e4e82cb82528e2b04a33
after,bdg2,3,0,chronological,outer_test,Mouse_health_Justin,3476,2017-08-09 01:00:00,2017-12-31 20:00:00,2017-08-09 04:00:00,2017-12-31 23:00:00,405c1c9fa8c99165ccf562af086587400f3a0499044477cd102f4239942c9ba9
after,bdg2,3,1,chronological,inner_train,Eagle_assembly_Benny,5202,2016-01-07 21:00:00,2016-08-11 18:00:00,2016-01-08 00:00:00,2016-08-11 21:00:00,e1f9f1cfe6811aa63f4a8c1a2b6df8c219a359ec7313b7dec2f1c3467c70ad96
after,bdg2,3,1,chronological,inner_train,Eagle_assembly_Ian,5202,2016-01-07 21:00:00,2016-08-11 18:00:00,2016-01-08 00:00:00,2016-08-11 21:00:00,1f7bce8349b84b21a54493084af02369b8e645272024133de2abd19820aa4248
after,bdg2,3,1,chronological,inner_train,Fox_education_Henrietta,5206,2016-01-07 21:00:00,2016-08-11 18:00:00,2016-01-08 00:00:00,2016-08-11 21:00:00,5f91634677e9d895e26750d3ffc0c64fba59f4b5a9562345f193a99c111a2c75
after,bdg2,3,1,chronological,inner_train,Hog_assembly_Colette,5206,2016-01-07 21:00:00,2016-08-11 18:00:00,2016-01-08 00:00:00,2016-08-11 21:00:00,5585c5b36276108ffd14524a623295c51910df90d0acca286f3db4374ed73e75
after,bdg2,3,1,chronological,inner_train,Hog_assembly_Dona,5206,2016-01-07 21:00:00,2016-08-11 18:00:00,2016-01-08 00:00:00,2016-08-11 21:00:00,cd820fe2827395698e3ecd4932f7eddb34dd5426382c7671641f3890655bfce9
after,bdg2,3,1,chronological,inner_train,Lamb_assembly_Bertie,5199,2016-01-07 21:00:00,2016-08-11 18:00:00,2016-01-08 00:00:00,2016-08-11 21:00:00,90a1bd550efd1b04bf39525f473e78fa3abbb75990c50ad60d807f0136c7a296
after,bdg2,3,1,chronological,inner_train,Lamb_assembly_Cesar,5199,2016-01-07 21:00:00,2016-08-11 18:00:00,2016-01-08 00:00:00,2016-08-11 21:00:00,be0404de4bd63df70c1a6722b52478299554d1e57fde2d3fa71d55aad9ddde37
after,bdg2,3,1,chronological,inner_train,Moose_education_Ricardo,5191,2016-01-07 21:00:00,2016-08-11 18:00:00,2016-01-08 00:00:00,2016-08-11 21:00:00,cb00ae59d0c6f10d2cdabf272041fd9474df71d1d8b32ddd76e4c32a9bf614a8
after,bdg2,3,1,chronological,inner_train,Mouse_health_Estela,5202,2016-01-07 21:00:00,2016-08-11 18:00:00,2016-01-08 00:00:00,2016-08-11 21:00:00,3fb99c4cba8c70b299e6807833257b22aaa1c97b1189fad392c7cfa6e63f4218
after,bdg2,3,1,chronological,inner_train,Mouse_health_Justin,5202,2016-01-07 21:00:00,2016-08-11 18:00:00,2016-01-08 00:00:00,2016-08-11 21:00:00,8fc8ed2d27eab7da6f91dc87554fa3ce88b8335a068fe987d1b717f8ca2cfd13
after,bdg2,3,1,chronological,inner_calib,Eagle_assembly_Benny,2604,2016-08-11 22:00:00,2016-11-28 09:00:00,2016-08-12 01:00:00,2016-11-28 12:00:00,4a9c7b2b076e07702302f95c5880e82320200faa13d1bd9ccc60fc705aaf468e
after,bdg2,3,1,chronological,inner_calib,Eagle_assembly_Ian,2604,2016-08-11 22:00:00,2016-11-28 09:00:00,2016-08-12 01:00:00,2016-11-28 12:00:00,e2a9103bb06f7f46e5d6e068d7651e451758bb03ca152d6960c2efb621dea8d4
after,bdg2,3,1,chronological,inner_calib,Fox_education_Henrietta,2604,2016-08-11 22:00:00,2016-11-28 09:00:00,2016-08-12 01:00:00,2016-11-28 12:00:00,770c8bdd38aeb937a9f81e66df647c94b0166090fec6bc36413e00f0ab5d0cac
after,bdg2,3,1,chronological,inner_calib,Hog_assembly_Colette,2604,2016-08-11 22:00:00,2016-11-28 09:00:00,2016-08-12 01:00:00,2016-11-28 12:00:00,201b951e2eaff18bc5814113111317810abac536d581b7672a676f3afff71a33
after,bdg2,3,1,chronological,inner_calib,Hog_assembly_Dona,2604,2016-08-11 22:00:00,2016-11-28 09:00:00,2016-08-12 01:00:00,2016-11-28 12:00:00,35f917c776e26519af78269e64ac3002f0fad5cc81810a4fd72a513deabcd9bb
after,bdg2,3,1,chronological,inner_calib,Lamb_assembly_Bertie,2604,2016-08-11 22:00:00,2016-11-28 09:00:00,2016-08-12 01:00:00,2016-11-28 12:00:00,7a050d67e04cbb445325f91559b4e5de7b332ae1351e3832e70a5e0e67d187ba
after,bdg2,3,1,chronological,inner_calib,Lamb_assembly_Cesar,2604,2016-08-11 22:00:00,2016-11-28 09:00:00,2016-08-12 01:00:00,2016-11-28 12:00:00,79250aa25b551b34143ccbb66cdac61933d52c601f42afcbf57388ac3daf3867
after,bdg2,3,1,chronological,inner_calib,Moose_education_Ricardo,2598,2016-08-11 22:00:00,2016-11-28 09:00:00,2016-08-12 01:00:00,2016-11-28 12:00:00,8ca3d0f4b00f30fbba40b61c6da358181288bf0ed41a1d6b88f6066ebff69a0b
after,bdg2,3,1,chronological,inner_calib,Mouse_health_Estela,2604,2016-08-11 22:00:00,2016-11-28 09:00:00,2016-08-12 01:00:00,2016-11-28 12:00:00,4ead515a06a66a440b206b1751886322e8be2104a7cf2583fc595b51512d2483
after,bdg2,3,1,chronological,inner_calib,Mouse_health_Justin,2604,2016-08-11 22:00:00,2016-11-28 09:00:00,2016-08-12 01:00:00,2016-11-28 12:00:00,991ed8adc221d6109e43b1e871ddea84807d6b823ea987829638dca1b0ed06c7
after,bdg2,3,1,chronological,inner_select,Eagle_assembly_Benny,2605,2016-11-28 14:00:00,2017-03-17 02:00:00,2016-11-28 17:00:00,2017-03-17 05:00:00,3fefcbb91589d8c4b7e39605ae409e1dd805d841b25f9f05a17426d70d1e958b
after,bdg2,3,1,chronological,inner_select,Eagle_assembly_Ian,2605,2016-11-28 14:00:00,2017-03-17 02:00:00,2016-11-28 17:00:00,2017-03-17 05:00:00,35d1ae8584a8806248c20cdfdad84e6ed660dc09f60adb0c6e593def687d9730
after,bdg2,3,1,chronological,inner_select,Fox_education_Henrietta,2605,2016-11-28 14:00:00,2017-03-17 02:00:00,2016-11-28 17:00:00,2017-03-17 05:00:00,37b5b873d83ba8245636e236b6b2bccaccfe7be161d5f0ec5c9e706dfda51108
