dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,role,n,groups,zero_targets,negative_targets,adjacent_equal_targets,minimum,maximum,posthoc_cleaning_or_clipping
rico,15,0,44,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,764d937d759bcd77be47c7735d6ccf9fd72aa6847f7d3182c428b3859e467156,True,calibration,8282,41,0,0,6635,13.7,30.8,False
rico,15,0,44,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,764d937d759bcd77be47c7735d6ccf9fd72aa6847f7d3182c428b3859e467156,True,test,8686,43,0,0,7089,14.7,35.1,False
rico,30,0,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,748c000f3e34a704f1bb4d7ef093ebc332ff85f8e26142edb9f3e52d9691dcef,True,calibration,7667,41,0,0,6342,13.7,30.8,False
rico,30,0,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,748c000f3e34a704f1bb4d7ef093ebc332ff85f8e26142edb9f3e52d9691dcef,True,test,8041,43,0,0,6741,14.7,35.1,False
rico,60,0,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,be47b44af22e24fa1a28c4289662e0d89e524fb4d4521fe0d996678db7fdde0b,True,calibration,6437,41,0,0,5552,13.7,30.8,False
rico,60,0,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,be47b44af22e24fa1a28c4289662e0d89e524fb4d4521fe0d996678db7fdde0b,True,test,6751,43,0,0,5881,14.7,35.1,False
rico,5,1,45,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,95bf54f3fdb06ac2294a15e606698913a6f064e04ee5ed6bf2a8707b84af167a,True,calibration,6572,31,0,0,5609,13.7,31.0,False
rico,5,1,45,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,95bf54f3fdb06ac2294a15e606698913a6f064e04ee5ed6bf2a8707b84af167a,True,test,8692,41,0,0,6786,13.7,30.8,False
rico,15,1,45,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,48b9d8f41fabada21e667542e662b06a1e145efe95def10151da3ea9aa0f5646,True,calibration,6262,31,0,0,5439,13.7,31.0,False
rico,15,1,45,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,48b9d8f41fabada21e667542e662b06a1e145efe95def10151da3ea9aa0f5646,True,test,8282,41,0,0,6635,13.7,30.8,False
rico,30,1,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,61d1b3a7407c7e5d96cad7d958dbf30439d93cbf4acdc5fd1b51e69221698272,True,calibration,5797,31,0,0,5131,13.7,31.0,False
rico,30,1,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,61d1b3a7407c7e5d96cad7d958dbf30439d93cbf4acdc5fd1b51e69221698272,True,test,7667,41,0,0,6342,13.7,30.8,False
rico,60,1,45,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,63f6fb72940cbd6193f24e3b9be56dd7c7d7b5df8d61d95d8bb0531a91b5bc5c,True,calibration,4867,31,0,0,4418,13.7,31.0,False
rico,60,1,45,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,63f6fb72940cbd6193f24e3b9be56dd7c7d7b5df8d61d95d8bb0531a91b5bc5c,True,test,6437,41,0,0,5552,13.7,30.8,False
rico,5,0,45,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,04fd6d4a75fe7c2cdc98b330af13b52b24962d3a9a5b8569662c0bff77741edc,True,calibration,8692,41,0,0,6786,13.7,30.8,False
rico,5,0,45,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,04fd6d4a75fe7c2cdc98b330af13b52b24962d3a9a5b8569662c0bff77741edc,True,test,9116,43,0,0,7289,14.7,35.1,False
rico,15,0,45,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,02b8a64fc716d3b0d159c2a37c6233c5afa5e2db3bc98070e3a88c21683aed29,True,calibration,8282,41,0,0,6635,13.7,30.8,False
rico,15,0,45,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,02b8a64fc716d3b0d159c2a37c6233c5afa5e2db3bc98070e3a88c21683aed29,True,test,8686,43,0,0,7089,14.7,35.1,False
rico,30,0,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3b6f77e778a009fc19ea750996d39a8b1b9c61db93bae48713725210281ce09d,True,calibration,7667,41,0,0,6342,13.7,30.8,False
rico,30,0,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3b6f77e778a009fc19ea750996d39a8b1b9c61db93bae48713725210281ce09d,True,test,8041,43,0,0,6741,14.7,35.1,False
rico,60,0,45,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d6b8bba37de95183b62360d706317177bfba15aba34b647f220cbbe8595bb3e2,True,calibration,6437,41,0,0,5552,13.7,30.8,False
rico,60,0,45,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d6b8bba37de95183b62360d706317177bfba15aba34b647f220cbbe8595bb3e2,True,test,6751,43,0,0,5881,14.7,35.1,False
rico,5,1,46,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,700f37b782032116d9aaac448ea39fa9e4ec658081dd60a6063305f505d86dc2,True,calibration,6572,31,0,0,5609,13.7,31.0,False
rico,5,1,46,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,700f37b782032116d9aaac448ea39fa9e4ec658081dd60a6063305f505d86dc2,True,test,8692,41,0,0,6786,13.7,30.8,False
rico,15,1,46,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9d15fb91cb02767e342d79592b63cc27f689243bd0fd81eb9afe26372d817566,True,calibration,6262,31,0,0,5439,13.7,31.0,False
rico,15,1,46,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9d15fb91cb02767e342d79592b63cc27f689243bd0fd81eb9afe26372d817566,True,test,8282,41,0,0,6635,13.7,30.8,False
rico,30,1,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,6036eb2eba2ee0a52cc75fdce247c1aca7a1e644acd5059d7082928021caafa9,True,calibration,5797,31,0,0,5131,13.7,31.0,False
rico,30,1,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,6036eb2eba2ee0a52cc75fdce247c1aca7a1e644acd5059d7082928021caafa9,True,test,7667,41,0,0,6342,13.7,30.8,False
rico,60,1,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,4a2a4f6ad9d8dfbd01db4f8c67d990f462484df0bd056e100512edf430d256fb,True,calibration,4867,31,0,0,4418,13.7,31.0,False
rico,60,1,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,4a2a4f6ad9d8dfbd01db4f8c67d990f462484df0bd056e100512edf430d256fb,True,test,6437,41,0,0,5552,13.7,30.8,False
rico,5,0,46,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,fc8c69fd2c3a2a71958f06036813be5af871658ce02f58821403d78fd1d3592c,True,calibration,8692,41,0,0,6786,13.7,30.8,False
rico,5,0,46,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,fc8c69fd2c3a2a71958f06036813be5af871658ce02f58821403d78fd1d3592c,True,test,9116,43,0,0,7289,14.7,35.1,False
rico,15,0,46,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a9aa95f7fc5f7421389a93a8419e797cc7b79c9f83c3c516c9012ab5755f3645,True,calibration,8282,41,0,0,6635,13.7,30.8,False
rico,15,0,46,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a9aa95f7fc5f7421389a93a8419e797cc7b79c9f83c3c516c9012ab5755f3645,True,test,8686,43,0,0,7089,14.7,35.1,False
rico,30,0,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,7156939e7a0a8e5a2a20d5f1c3732b58a8f7dfc65075264d23a5e285f0bde468,True,calibration,7667,41,0,0,6342,13.7,30.8,False
rico,30,0,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,7156939e7a0a8e5a2a20d5f1c3732b58a8f7dfc65075264d23a5e285f0bde468,True,test,8041,43,0,0,6741,14.7,35.1,False
rico,60,0,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8a0f7f09c510ab5d3239bbece5a47692acdfb33881d2fa9338f70f7a34d4d65,True,calibration,6437,41,0,0,5552,13.7,30.8,False
rico,60,0,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8a0f7f09c510ab5d3239bbece5a47692acdfb33881d2fa9338f70f7a34d4d65,True,test,6751,43,0,0,5881,14.7,35.1,False
bdg2,3,1,42,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ad66c8593217d635e7ccbc0d6004290473fb9169afeb10f8d024d50a5e53f48f,True,calibration,25992,10,74,0,2208,0.0,1309.0,False
bdg2,3,1,42,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ad66c8593217d635e7ccbc0d6004290473fb9169afeb10f8d024d50a5e53f48f,True,test,34536,10,46,0,7062,0.0,1487.017,False
bdg2,6,1,42,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b84f501d2e055a22e83c4ad2a296e2d89b986e587233bf753b8309b2fd241ac0,True,calibration,25982,10,74,0,2202,0.0,1309.0,False
bdg2,6,1,42,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b84f501d2e055a22e83c4ad2a296e2d89b986e587233bf753b8309b2fd241ac0,True,test,34542,10,46,0,7069,0.0,1487.017,False
bdg2,1,0,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,903363aeb03f9eeee3aef13f3b9fa7469364746d3885fdee5071f9affb2052d0,True,calibration,34534,10,46,0,7060,0.0,1487.017,False
bdg2,1,0,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,903363aeb03f9eeee3aef13f3b9fa7469364746d3885fdee5071f9affb2052d0,True,test,34426,10,3369,0,6361,0.0,1336.095,False
bdg2,3,0,42,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9503143ce3e99710afe24d5eabf50b0791e4bbe18de2eea65e877e46d6f9de20,True,calibration,34532,10,46,0,7066,0.0,1487.017,False
bdg2,3,0,42,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9503143ce3e99710afe24d5eabf50b0791e4bbe18de2eea65e877e46d6f9de20,True,test,34422,10,3369,0,6358,0.0,1336.095,False
bdg2,6,0,42,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,cb1d502556e277e1cf7e312d06c35da6bdc291d61ea507a205333d5e373cf772,True,calibration,34524,10,46,0,7075,0.0,1487.017,False
bdg2,6,0,42,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,cb1d502556e277e1cf7e312d06c35da6bdc291d61ea507a205333d5e373cf772,True,test,34416,10,3369,0,6355,0.0,1336.095,False
bdg2,1,1,43,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d3327ce08965ad0372f97c1be428b9b0f5f943e6f24239c4a1680c22fec9d7c8,True,calibration,26002,10,74,0,2212,0.0,1309.0,False
bdg2,1,1,43,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d3327ce08965ad0372f97c1be428b9b0f5f943e6f24239c4a1680c22fec9d7c8,True,test,34532,10,46,0,7058,0.0,1487.017,False
bdg2,3,1,43,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,487d3c82fd70e5707675be8038196a38e810a0504f785ee580590aab7c6aee7d,True,calibration,25992,10,74,0,2208,0.0,1309.0,False
bdg2,3,1,43,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,487d3c82fd70e5707675be8038196a38e810a0504f785ee580590aab7c6aee7d,True,test,34536,10,46,0,7062,0.0,1487.017,False
bdg2,6,1,43,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bb43e266e1fd63570467ce7bc0989dcaab9087af9217dbe09cfa18903e01b0f8,True,calibration,25982,10,74,0,2202,0.0,1309.0,False
bdg2,6,1,43,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bb43e266e1fd63570467ce7bc0989dcaab9087af9217dbe09cfa18903e01b0f8,True,test,34542,10,46,0,7069,0.0,1487.017,False
bdg2,1,0,43,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bd967fc5210c19a9fad9a5e7343341181dbe2ecb2481131260439ea4feaa7bcd,True,calibration,34534,10,46,0,7060,0.0,1487.017,False
bdg2,1,0,43,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bd967fc5210c19a9fad9a5e7343341181dbe2ecb2481131260439ea4feaa7bcd,True,test,34426,10,3369,0,6361,0.0,1336.095,False
bdg2,3,0,43,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c7929303b37300ff2f92a5b9afeb59fc488d3b5aede2ed6764630aade06f0e64,True,calibration,34532,10,46,0,7066,0.0,1487.017,False
bdg2,3,0,43,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c7929303b37300ff2f92a5b9afeb59fc488d3b5aede2ed6764630aade06f0e64,True,test,34422,10,3369,0,6358,0.0,1336.095,False
bdg2,6,0,43,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0e9192f15835bf56012a596cacb22cc5efab7bb8f7f85ac9b25b08c2162b6cef,True,calibration,34524,10,46,0,7075,0.0,1487.017,False
bdg2,6,0,43,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0e9192f15835bf56012a596cacb22cc5efab7bb8f7f85ac9b25b08c2162b6cef,True,test,34416,10,3369,0,6355,0.0,1336.095,False
bdg2,1,1,44,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c5a7b4dead787180940a21cedd8d9766e0c5046d927ee4ce93eed7b92089c0e,True,calibration,26002,10,74,0,2212,0.0,1309.0,False
bdg2,1,1,44,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5c5a7b4dead787180940a21cedd8d9766e0c5046d927ee4ce93eed7b92089c0e,True,test,34532,10,46,0,7058,0.0,1487.017,False
bdg2,3,1,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0a6dfd2e310a2488ceed841238b93d433bfa8d694cc9a48564a9aef3e09db30d,True,calibration,25992,10,74,0,2208,0.0,1309.0,False
bdg2,3,1,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0a6dfd2e310a2488ceed841238b93d433bfa8d694cc9a48564a9aef3e09db30d,True,test,34536,10,46,0,7062,0.0,1487.017,False
bdg2,6,1,44,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,45171f33dbc5849765b7ccfe1a9c8113b9126fb2de127cb5b997a4d3804f6d90,True,calibration,25982,10,74,0,2202,0.0,1309.0,False
bdg2,6,1,44,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,45171f33dbc5849765b7ccfe1a9c8113b9126fb2de127cb5b997a4d3804f6d90,True,test,34542,10,46,0,7069,0.0,1487.017,False
bdg2,1,0,44,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,66bc662bdf28008cfec0aac5a1d05bb2bbebdf508a16438e411f24fd29a932c9,True,calibration,34534,10,46,0,7060,0.0,1487.017,False
bdg2,1,0,44,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,66bc662bdf28008cfec0aac5a1d05bb2bbebdf508a16438e411f24fd29a932c9,True,test,34426,10,3369,0,6361,0.0,1336.095,False
bdg2,3,0,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,00aef7426ec16c932c691135fa33412197f05f1715b136471aa9f2fc55174583,True,calibration,34532,10,46,0,7066,0.0,1487.017,False
bdg2,3,0,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,00aef7426ec16c932c691135fa33412197f05f1715b136471aa9f2fc55174583,True,test,34422,10,3369,0,6358,0.0,1336.095,False
bdg2,6,0,44,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a11bbded2343c28109f27463c66ff27e3a0c0e6b460377afd1af9eb41c611732,True,calibration,34524,10,46,0,7075,0.0,1487.017,False
bdg2,6,0,44,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a11bbded2343c28109f27463c66ff27e3a0c0e6b460377afd1af9eb41c611732,True,test,34416,10,3369,0,6355,0.0,1336.095,False
bdg2,1,1,45,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f9d483a7c9461c72addef0357070ca45aaabc7225fa289a6966e156f7b4d304d,True,calibration,26002,10,74,0,2212,0.0,1309.0,False
bdg2,1,1,45,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f9d483a7c9461c72addef0357070ca45aaabc7225fa289a6966e156f7b4d304d,True,test,34532,10,46,0,7058,0.0,1487.017,False
bdg2,3,1,45,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,776e4cf8e7c739b553eabcac630f140cbc854ea43c07db303775bbdc5162ead4,True,calibration,25992,10,74,0,2208,0.0,1309.0,False
bdg2,3,1,45,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,776e4cf8e7c739b553eabcac630f140cbc854ea43c07db303775bbdc5162ead4,True,test,34536,10,46,0,7062,0.0,1487.017,False
bdg2,6,1,45,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c0d3688dee4c0dabce6e75c3ddc5934120ec0e6f3975774d7a141c176233fbc0,True,calibration,25982,10,74,0,2202,0.0,1309.0,False
bdg2,6,1,45,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c0d3688dee4c0dabce6e75c3ddc5934120ec0e6f3975774d7a141c176233fbc0,True,test,34542,10,46,0,7069,0.0,1487.017,False
bdg2,1,0,45,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,82f781b32fd6315cf99ab97bfc074bf27755e7597f62a7b010229ddf817c7190,True,calibration,34534,10,46,0,7060,0.0,1487.017,False
bdg2,1,0,45,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,82f781b32fd6315cf99ab97bfc074bf27755e7597f62a7b010229ddf817c7190,True,test,34426,10,3369,0,6361,0.0,1336.095,False
