priority,dataset,horizon,outer_fold,model_seed,models,argv,output,command_exists,prerequisite,learned_fit_invocations,scenario_low_model_seconds,scenario_high_model_seconds,estimate_basis,fit_n,original_priority,updated_low_model_seconds,updated_high_model_seconds
114,bdg2,1,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f2_s43_v1""]",outputs/matched_forecasting005/bdg2_h1_f2_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.50869074857175,1783.8405648910984,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51664,115,769.7840138999964,4618.704083399978
115,bdg2,3,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f2_s43_v1""]",outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.39574438897014,1782.8047330362917,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51634,116,769.3370194664062,4616.022116798437
116,bdg2,6,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f2_s43_v1""]",outputs/matched_forecasting005/bdg2_h6_f2_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.20750045630083,1781.078346611614,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51584,117,768.592028743756,4611.552172462536
117,bdg2,1,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f1_s43_v1""]",outputs/matched_forecasting005/bdg2_h1_f1_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.4633035523875,2682.183004836449,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77682,118,1157.4473863382532,6944.68431802952
118,bdg2,3,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f1_s43_v1""]",outputs/matched_forecasting005/bdg2_h3_f1_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.3127084062521,2680.801895696707,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77642,119,1156.851393760133,6941.108362560799
119,bdg2,6,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f1_s43_v1""]",outputs/matched_forecasting005/bdg2_h6_f1_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.1244644735828,2679.075509272029,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77592,120,1156.1064030374828,6936.638418224898
120,bdg2,1,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f0_s43_v1""]",outputs/matched_forecasting005/bdg2_h1_f0_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.3576782977492,3579.973001125903,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103684,121,1544.872361745262,9269.234170471573
121,bdg2,3,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f0_s43_v1""]",outputs/matched_forecasting005/bdg2_h3_f0_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.2070831516137,3578.5918919861606,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103644,122,1544.2763691671419,9265.658215002852
122,bdg2,6,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f0_s43_v1""]",outputs/matched_forecasting005/bdg2_h6_f0_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.0188392189444,3576.8655055614827,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103594,123,1543.5313784444916,9261.188270666951
123,bdg2,1,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f2_s44_v1""]",outputs/matched_forecasting005/bdg2_h1_f2_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.50869074857175,1783.8405648910984,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51664,124,769.7840138999964,4618.704083399978
124,bdg2,3,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f2_s44_v1""]",outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.39574438897014,1782.8047330362917,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51634,125,769.3370194664062,4616.022116798437
125,bdg2,6,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f2_s44_v1""]",outputs/matched_forecasting005/bdg2_h6_f2_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.20750045630083,1781.078346611614,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51584,126,768.592028743756,4611.552172462536
126,bdg2,1,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f1_s44_v1""]",outputs/matched_forecasting005/bdg2_h1_f1_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.4633035523875,2682.183004836449,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77682,127,1157.4473863382532,6944.68431802952
127,bdg2,3,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f1_s44_v1""]",outputs/matched_forecasting005/bdg2_h3_f1_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.3127084062521,2680.801895696707,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77642,128,1156.851393760133,6941.108362560799
128,bdg2,6,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f1_s44_v1""]",outputs/matched_forecasting005/bdg2_h6_f1_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.1244644735828,2679.075509272029,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77592,129,1156.1064030374828,6936.638418224898
129,bdg2,1,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f0_s44_v1""]",outputs/matched_forecasting005/bdg2_h1_f0_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.3576782977492,3579.973001125903,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103684,130,1544.872361745262,9269.234170471573
130,bdg2,3,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f0_s44_v1""]",outputs/matched_forecasting005/bdg2_h3_f0_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.2070831516137,3578.5918919861606,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103644,131,1544.2763691671419,9265.658215002852
131,bdg2,6,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f0_s44_v1""]",outputs/matched_forecasting005/bdg2_h6_f0_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.0188392189444,3576.8655055614827,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103594,132,1543.5313784444916,9261.188270666951
132,bdg2,1,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f2_s45_v1""]",outputs/matched_forecasting005/bdg2_h1_f2_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.50869074857175,1783.8405648910984,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51664,133,769.7840138999964,4618.704083399978
133,bdg2,3,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f2_s45_v1""]",outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.39574438897014,1782.8047330362917,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51634,134,769.3370194664062,4616.022116798437
134,bdg2,6,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f2_s45_v1""]",outputs/matched_forecasting005/bdg2_h6_f2_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.20750045630083,1781.078346611614,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51584,135,768.592028743756,4611.552172462536
135,bdg2,1,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f1_s45_v1""]",outputs/matched_forecasting005/bdg2_h1_f1_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.4633035523875,2682.183004836449,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77682,136,1157.4473863382532,6944.68431802952
136,bdg2,3,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f1_s45_v1""]",outputs/matched_forecasting005/bdg2_h3_f1_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.3127084062521,2680.801895696707,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77642,137,1156.851393760133,6941.108362560799
137,bdg2,6,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f1_s45_v1""]",outputs/matched_forecasting005/bdg2_h6_f1_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.1244644735828,2679.075509272029,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77592,138,1156.1064030374828,6936.638418224898
138,bdg2,1,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f0_s45_v1""]",outputs/matched_forecasting005/bdg2_h1_f0_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.3576782977492,3579.973001125903,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103684,139,1544.872361745262,9269.234170471573
139,bdg2,3,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f0_s45_v1""]",outputs/matched_forecasting005/bdg2_h3_f0_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.2070831516137,3578.5918919861606,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103644,140,1544.2763691671419,9265.658215002852
140,bdg2,6,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f0_s45_v1""]",outputs/matched_forecasting005/bdg2_h6_f0_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.0188392189444,3576.8655055614827,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103594,141,1543.5313784444916,9261.188270666951
141,bdg2,1,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f2_s46_v1""]",outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.50869074857175,1783.8405648910984,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51664,142,769.7840138999964,4618.704083399978
142,bdg2,3,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f2_s46_v1""]",outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.39574438897014,1782.8047330362917,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51634,143,769.3370194664062,4616.022116798437
143,bdg2,6,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f2_s46_v1""]",outputs/matched_forecasting005/bdg2_h6_f2_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,194.20750045630083,1781.078346611614,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",51584,144,768.592028743756,4611.552172462536
144,bdg2,1,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f1_s46_v1""]",outputs/matched_forecasting005/bdg2_h1_f1_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.4633035523875,2682.183004836449,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77682,145,1157.4473863382532,6944.68431802952
145,bdg2,3,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f1_s46_v1""]",outputs/matched_forecasting005/bdg2_h3_f1_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.3127084062521,2680.801895696707,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77642,146,1156.851393760133,6941.108362560799
146,bdg2,6,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f1_s46_v1""]",outputs/matched_forecasting005/bdg2_h6_f1_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,292.1244644735828,2679.075509272029,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",77592,147,1156.1064030374828,6936.638418224898
147,bdg2,1,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f0_s46_v1""]",outputs/matched_forecasting005/bdg2_h1_f0_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.3576782977492,3579.973001125903,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103684,148,1544.872361745262,9269.234170471573
148,bdg2,3,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f0_s46_v1""]",outputs/matched_forecasting005/bdg2_h3_f0_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.2070831516137,3578.5918919861606,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103644,149,1544.2763691671419,9265.658215002852
149,bdg2,6,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f0_s46_v1""]",outputs/matched_forecasting005/bdg2_h6_f0_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,390.0188392189444,3576.8655055614827,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",103594,150,1543.5313784444916,9261.188270666951
150,pleia,1,2,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s42_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.93856703201996,513.0129899572612,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14858,151,55.95551240742515,513.0129899572612
