dataset,outer_fold,role,context_id,resampling_unit,complete_unit
rico,2,outer_test,cac990a1c204dbcd4f16,P4S10,True
rico,2,outer_test,eb18704d05f9f6e48e61,P4S11,True
rico,2,outer_test,623f9c2bc86945fb1710,P4S12,True
rico,2,outer_test,3f943b988e3954ad0600,P4S13,True
rico,2,outer_test,78ee205f71e1c79ae8c2,P4S14,True
rico,2,outer_test,9ffbcd0aa04e498d784e,P4S15,True
rico,2,outer_test,faf6ee161f6c8c851a69,P4S16,True
rico,2,outer_test,b2efb6f3fd16d62c089d,P4S17,True
rico,2,outer_test,3a11041eefd1a90f579e,P4S18,True
rico,2,outer_test,0a709843d64e4da94da7,P4S19,True
rico,2,outer_test,a5caa4f25fcbc1a9f972,P4S1,True
rico,2,outer_test,7f7dc45c2f412470cbf7,P4S20,True
rico,2,outer_test,ecfd7edf877039dcb0e2,P4S21,True
rico,2,outer_test,96d34a880d7b39fcff8f,P4S22,True
rico,2,outer_test,e172328f7247aee7b461,P4S23,True
rico,2,outer_test,3748f6b719b696f5e662,P4S24,True
rico,2,outer_test,d23aeb7bf9f94038c08d,P4S25,True
rico,2,outer_test,529ef29e03bfbcf1ff4d,P4S26,True
rico,2,outer_test,d5c881db3c59a1fcefb4,P4S27,True
rico,2,outer_test,8f8a03b02f991e7d99dd,P4S28,True
rico,2,outer_test,7862a85aa9802c677011,P4S29,True
rico,2,outer_test,cc7b0ab7ebb8ce6e279f,P4S2,True
rico,2,outer_test,515fdb12661338138141,P4S30,True
rico,2,outer_test,d6bacd71ff39a7dca71e,P4S31,True
rico,2,outer_test,b0ed66d833ca9f357276,P4S32,True
rico,2,outer_test,c4a4480f2bb7d5a20e9a,P4S33,True
rico,2,outer_test,83f6c99e367cad923ed5,P4S34,True
rico,2,outer_test,f8b68c41694638ec444e,P4S3,True
rico,2,outer_test,7e9c7912b114ef1e6403,P4S5,True
rico,2,outer_test,ef34680758519e012852,P4S6,True
rico,2,outer_test,cc0d25c9b21a14e8dc73,P4S7,True
rico,2,outer_test,807b68329b276663243e,P4S8,True
rico,2,outer_test,6e392e82ea6f85d84bc2,P4S9,True
